TargetName	FLT_TX_2 | 003 | Full ROI	FLT_TX_2 | 007 | Full ROI	FLT_TX_2 | 011 | Full ROI	GC_SAL_2 | 001 | Full ROI	GC_SAL_2 | 005 | Full ROI	GC_SAL_2 | 009 | Full ROI	GC_TX_2 | 003 | Full ROI	GC_TX_2 | 007 | Full ROI	GC_TX_2 | 011 | Full ROI	FLT_SAL_2 | 003 | Full ROI	FLT_SAL_2 | 007 | Full ROI	FLT_SAL_2 | 011 | Full ROI
Socs6	17.15276554	41.80192491	37.52167462	34.75691965	43.94695485	32.96021614	37.85970772	29.64675526	41.8423523	38.30784304	36.44962677	38.2243277
Gspt1	84.33443057	63.14758869	78.7955167	69.5138393	72.98333573	70.62903458	64.9023561	75.5992259	61.8539121	64.6087502	79.33154062	71.05227973
E130309D02Rik	32.87613395	34.68670365	30.0173397	28.43747971	24.32777858	40.02311959	37.85970772	37.05844407	48.20966678	35.44904878	39.30842103	27.88127432
Ttll10	25.72914831	19.56685847	23.76372726	25.27775974	21.97347742	22.36586095	22.71582463	26.68207973	16.37309438	18.86804209	25.01444975	20.68610676
Aadacl2fm3	18.58216267	25.79267707	21.26228228	21.06479979	25.89731268	17.65725864	30.28776618	27.42324861	18.19232709	20.58331865	25.72914831	28.3309723
Galnt3	25.72914831	28.46088504	27.51589472	26.33099973	25.89731268	34.13736671	29.20606024	23.7174042	25.46925792	29.15970142	16.43806698	24.28369054
Lingo2	32.87613395	18.67745581	23.76372726	17.90507982	23.54301153	31.78306556	29.20606024	27.42324861	34.56542147	24.58563061	22.87035405	22.48489865
Golt1b	21.44095693	33.79730099	36.27095213	22.11803978	26.68207973	36.49166787	32.45117805	29.64675526	24.55964157	27.44442486	28.58794257	22.93459662
Zfp398	35.73492821	36.46550896	33.76950716	30.54395969	29.03638088	32.96021614	44.34994333	34.83493742	40.93273595	29.15970142	45.74070811	27.43157635
Gnat1	21.44095693	17.78805315	26.26517223	21.06479979	20.40394332	25.89731268	19.47070683	22.97623532	25.46925792	29.15970142	24.29975118	24.28369054
Acp4	18.58216267	14.23044252	23.76372726	17.90507982	17.26487512	21.18871037	18.38900089	19.27039092	17.28271073	24.01387176	16.43806698	17.08852297
Aqp12	17.15276554	20.45626113	18.76083731	16.85183983	28.25161383	24.7201621	18.38900089	25.94091085	20.0115598	24.01387176	17.15276554	22.93459662
Eif2a	22.87035405	22.23506644	28.76661721	25.27775974	31.39068203	38.84596902	33.53288398	30.38792414	35.47503782	38.30784304	26.44384687	35.97583784
Trappc9	35.73492821	29.3502877	30.0173397	33.70367966	25.11254563	35.31451729	35.69629585	23.7174042	22.74040886	40.02311959	42.88191385	43.62070338
Tmem59	25.72914831	31.12909302	42.52456457	36.86339963	61.21182997	41.20027017	43.2682374	40.02311959	47.30005043	43.4536727	48.59950236	44.9697973
Cdc37	35.73492821	44.47013288	43.77528706	40.02311959	28.25161383	37.66881844	44.34994333	45.95247065	35.47503782	46.88422581	37.16432534	41.37221351
Timm13	38.59372247	41.80192491	42.52456457	44.23607955	46.301256	36.49166787	33.53288398	49.65831505	38.20388689	33.73377223	51.45829662	42.72130743
Mcpt1	28.58794257	15.11984518	16.25939234	29.4907197	17.26487512	29.42876441	25.96094244	34.83493742	25.46925792	25.72914831	26.44384687	20.23640878
Psme4	45.74070811	48.02774351	56.28251193	38.96987961	45.51648895	38.84596902	38.94141366	51.8818217	44.57120137	42.88191385	39.30842103	35.52613986
Gm41515	24.29975118	32.01849568	17.51011482	26.33099973	29.03638088	24.7201621	32.45117805	21.49389756	21.83079251	24.58563061	25.01444975	25.18308649
Vmn1r101	68.61106216	40.02311959	28.76661721	51.60875948	49.4403242	54.14892651	40.02311959	56.32883498	53.66736491	47.45598466	58.60528226	40.02311959
Hey1	17.15276554	25.79267707	23.76372726	23.17127977	36.09928434	32.96021614	19.47070683	37.05844407	30.92695605	26.30090716	25.72914831	30.12976419
Col13a1	27.15854544	28.46088504	22.51300477	24.22451975	21.18871037	27.07446326	28.12435431	25.94091085	28.19810699	28.01618372	31.44673682	31.92855608
Spcs1	48.59950236	45.35953554	58.7839569	46.34255953	31.39068203	44.7317219	50.84017894	53.36415946	48.20966678	54.88884973	38.59372247	54.41345473
Hikeshi	74.32865068	94.27668171	101.3085215	50.55551949	87.10914265	89.4634438	81.12794512	69.66987485	74.58854106	109.7776995	86.47852627	69.70318581
Prdx5	97.19900473	104.0601109	105.0606889	78.9929992	94.1720461	85.93199207	81.12794512	83.7520836	88.23278638	86.90734541	105.0606889	92.18808446
Psma6	47.17010524	42.69132757	41.27384208	32.65043967	44.7317219	28.25161383	50.84017894	33.35259966	44.57120137	41.73839615	45.74070811	47.21828716
Idi1	37.16432534	27.57148239	33.76950716	26.33099973	38.45358549	40.02311959	30.28776618	34.83493742	29.10772334	27.44442486	25.72914831	31.92855608
Wnt10b	30.0173397	24.01387176	20.0115598	15.79859984	17.26487512	28.25161383	14.06217715	17.78805315	16.37309438	24.58563061	17.8674641	25.18308649
Smarce1	51.45829662	43.58073023	50.02889949	42.12959957	40.02311959	36.49166787	42.18653146	48.17597729	40.02311959	42.88191385	37.8790239	38.2243277
Slc22a28	25.72914831	34.68670365	27.51589472	27.38423972	30.60591498	27.07446326	35.69629585	35.57610631	29.10772334	36.59256649	25.01444975	35.52613986
Kbtbd2	47.17010524	36.46550896	42.52456457	41.07635958	42.37742075	30.60591498	38.94141366	44.47013288	36.38465418	41.1666373	31.44673682	38.2243277
Nab2	25.72914831	26.68207973	23.76372726	32.65043967	34.52975024	27.07446326	24.8792365	34.09376854	26.37887428	26.30090716	31.44673682	33.72734797
Stat4	22.87035405	20.45626113	22.51300477	16.85183983	21.18871037	18.83440922	18.38900089	20.75272868	21.83079251	24.01387176	15.00866985	17.53822095
Aadacl4fm5	18.58216267	17.78805315	13.75794736	13.69211986	19.61917627	24.7201621	22.71582463	22.23506644	20.0115598	24.01387176	25.72914831	17.08852297
Ldlrad3	27.15854544	32.01849568	17.51011482	25.27775974	29.03638088	22.36586095	21.6341187	23.7174042	30.0173397	35.44904878	25.72914831	28.3309723
Ang3	27.15854544	22.23506644	15.00866985	18.95831981	19.61917627	23.54301153	25.96094244	22.23506644	35.47503782	27.44442486	20.72625836	24.73338851
Nr5a2	15.72336841	19.56685847	21.26228228	13.69211986	22.75824448	21.18871037	11.89876528	27.42324861	18.19232709	24.01387176	25.01444975	18.43761689
Fads2	57.17588513	46.2489382	36.27095213	58.9814394	39.23835254	45.90887248	48.67676707	52.62299058	43.66158501	37.16432534	40.73781816	52.16496486
9530068E07Rik	35.73492821	31.12909302	37.52167462	26.33099973	42.37742075	38.84596902	28.12435431	36.31727519	32.74618876	37.16432534	33.59083252	29.68006622
Tbc1d17	34.30553108	39.13371694	32.51878467	23.17127977	36.88405139	28.25161383	25.96094244	26.68207973	27.28849063	26.87266601	35.02022965	42.27160946
Olfr267	27.15854544	15.11984518	20.0115598	15.79859984	25.89731268	22.36586095	16.22558902	17.04688427	20.92117615	25.15738946	32.87613395	25.18308649
Zfp326	41.45251672	36.46550896	26.26517223	34.75691965	34.52975024	44.7317219	44.34994333	47.43480841	33.65580511	31.44673682	45.74070811	35.52613986
Epha4	121.4987559	93.38727905	61.28540188	41.07635958	46.301256	58.85752882	59.49382642	72.63455038	76.40777377	60.60643824	66.46696647	77.79774932
Fos	31.44673682	36.46550896	22.51300477	20.0115598	31.39068203	22.36586095	24.8792365	23.7174042	22.74040886	25.15738946	25.01444975	20.23640878
Nr4a2	31.44673682	31.12909302	47.52745452	33.70367966	22.75824448	56.50322766	34.61458992	33.35259966	35.47503782	22.87035405	41.45251672	29.68006622
Olfr731	32.87613395	22.23506644	16.25939234	16.85183983	20.40394332	18.83440922	22.71582463	25.19974197	25.46925792	30.87497797	27.873244	25.18308649
Rev1	30.0173397	40.02311959	23.76372726	30.54395969	42.37742075	21.18871037	37.85970772	40.02311959	28.19810699	39.45136074	40.02311959	37.32493176
Pcbp3	31.44673682	32.90789833	33.76950716	31.59719968	36.09928434	42.37742075	37.85970772	28.90558637	30.92695605	38.30784304	33.59083252	34.17704595
Stmn4	105.7753875	104.0601109	102.559244	104.2707589	108.297853	78.86908861	91.94500447	83.01091471	96.41933357	94.91196932	93.62551191	95.78566824
4930447A16Rik	27.15854544	17.78805315	11.25650239	28.43747971	16.48010807	11.77150576	14.06217715	17.04688427	17.28271073	20.58331865	22.87035405	15.73942905
U2af2	62.89347365	44.47013288	48.77817701	54.76847945	38.45358549	56.50322766	47.59506114	44.47013288	61.8539121	34.87728993	49.31420093	44.07040135
St8sia1	30.0173397	29.3502877	27.51589472	27.38423972	26.68207973	29.42876441	24.8792365	31.12909302	16.37309438	35.44904878	40.02311959	23.83399257
Fermt1	32.87613395	14.23044252	10.0057799	20.0115598	22.75824448	21.18871037	17.30729496	22.23506644	20.92117615	25.72914831	16.43806698	17.98791892
Adat2	20.0115598	19.56685847	18.76083731	16.85183983	26.68207973	18.83440922	19.47070683	18.52922203	21.83079251	24.58563061	26.44384687	22.93459662
Zmynd12	20.0115598	23.1244691	22.51300477	22.11803978	24.32777858	34.13736671	21.6341187	26.68207973	26.37887428	28.58794257	21.44095693	27.43157635
Supt16	52.88769375	32.90789833	52.53034447	32.65043967	38.45358549	40.02311959	41.10482553	47.43480841	34.56542147	41.73839615	39.30842103	37.77462973
Gas2l2	18.58216267	16.8986505	22.51300477	21.06479979	23.54301153	20.0115598	16.22558902	18.52922203	16.37309438	19.43980095	17.15276554	15.73942905
Arhgef40	37.16432534	35.57610631	22.51300477	22.11803978	32.17544909	34.13736671	24.8792365	34.09376854	25.46925792	27.44442486	28.58794257	20.23640878
Cpeb4	105.7753875	90.71907108	80.04623919	70.56707928	51.79462536	52.97177593	78.96453325	59.29351051	57.30583033	56.03236743	62.89347365	62.05832027
Adgrl4	24.29975118	18.67745581	21.26228228	20.0115598	18.04964217	22.36586095	19.47070683	27.42324861	19.10194344	22.87035405	30.0173397	20.23640878
Haus4	18.58216267	20.45626113	16.25939234	26.33099973	21.18871037	24.7201621	18.38900089	20.75272868	20.0115598	26.87266601	26.44384687	16.638825
Ifitm3	30.0173397	19.56685847	20.0115598	24.22451975	20.40394332	22.36586095	29.20606024	20.75272868	23.65002521	24.58563061	22.15565549	18.43761689
Dop1b	48.59950236	48.91714617	40.02311959	35.81015964	46.301256	44.7317219	33.53288398	44.47013288	40.93273595	41.73839615	53.60239231	49.01707905
Btd	25.72914831	15.11984518	21.26228228	20.0115598	21.97347742	29.42876441	21.6341187	24.45857309	24.55964157	28.58794257	24.29975118	18.88731486
Onecut3	28.58794257	19.56685847	23.76372726	18.95831981	29.82114793	24.7201621	34.61458992	21.49389756	28.19810699	29.15970142	29.30264113	26.08248243
Fgd5	21.44095693	23.1244691	28.76661721	24.22451975	27.46684678	21.18871037	27.04264837	27.42324861	24.55964157	27.44442486	18.58216267	26.53218041
Rc3h1	24.29975118	38.24431428	43.77528706	40.02311959	33.74498319	31.78306556	36.77800179	27.42324861	35.47503782	46.31246696	30.0173397	29.68006622
Olfr794	27.15854544	18.67745581	15.00866985	21.06479979	10.20197166	22.36586095	17.30729496	28.16441749	22.74040886	18.29628324	20.72625836	16.18912703
Sts	84.33443057	73.82042059	61.28540188	58.9814394	51.79462536	88.28629322	74.63770951	68.92870597	73.67892471	57.74764399	80.76093775	70.15288378
Fbxo21	47.17010524	67.59460198	47.52745452	43.18283956	54.93369356	38.84596902	64.9023561	71.89338149	39.11350324	54.31709088	53.60239231	56.66194459
Gm45975	32.87613395	12.45163721	17.51011482	20.0115598	17.26487512	27.07446326	21.6341187	22.23506644	15.46347803	22.2985952	25.01444975	25.63278446
L3mbtl2	27.15854544	16.8986505	28.76661721	23.17127977	21.97347742	31.78306556	22.71582463	26.68207973	27.28849063	24.58563061	28.58794257	26.98187838
Dync1i2	111.492976	92.4978764	88.8012966	87.41891911	96.52634726	83.57769092	90.86329854	90.42260353	80.04623919	76.04392723	96.48430617	85.89231284
Xpr1	21.44095693	33.79730099	48.77817701	29.4907197	35.31451729	22.36586095	24.8792365	31.8702619	32.74618876	27.44442486	23.58505262	36.42553581
Rps23rg1	97.19900473	83.60384982	72.54190426	97.95131901	71.41380163	83.57769092	76.80112138	73.37571926	80.04623919	77.18744493	62.17877508	53.06436081
Emg1	54.31709088	49.80654883	45.02600954	46.34255953	50.22509126	38.84596902	46.5133552	54.10532834	43.66158501	43.4536727	35.02022965	48.11768311
Gaa	82.90503345	111.1753322	72.54190426	76.88651922	76.12240393	60.03467939	71.39259171	80.78740807	70.95007564	76.61568608	65.75226791	92.18808446
Shbg	18.58216267	17.78805315	21.26228228	15.79859984	29.82114793	21.18871037	19.47070683	17.78805315	26.37887428	24.58563061	25.72914831	21.5855027
Alg6	27.15854544	31.12909302	35.02022965	30.54395969	34.52975024	24.7201621	28.12435431	28.16441749	23.65002521	17.15276554	30.0173397	18.43761689
Mapkapk5	38.59372247	30.23969036	22.51300477	28.43747971	37.66881844	49.4403242	29.20606024	35.57610631	33.65580511	38.30784304	30.0173397	25.63278446
Anxa11	25.72914831	29.3502877	38.77239711	32.65043967	39.23835254	37.66881844	53.00359081	38.54078183	31.8365724	28.58794257	25.01444975	33.27765
Cwf19l1	38.59372247	48.02774351	22.51300477	42.12959957	31.39068203	31.78306556	27.04264837	33.35259966	29.10772334	33.16201338	42.88191385	31.02916014
Itpa	57.17588513	61.36878338	46.27673203	40.02311959	50.22509126	34.13736671	46.5133552	29.64675526	48.20966678	48.59950236	53.60239231	46.31889122
Spon1	11.43517703	37.35491162	32.51878467	38.96987961	43.1621878	34.13736671	28.12435431	33.35259966	41.8423523	41.1666373	52.88769375	36.87523378
Ptbp3	41.45251672	37.35491162	43.77528706	53.71523946	32.96021614	44.7317219	48.67676707	40.76428848	42.75196866	39.45136074	32.87613395	44.07040135
Zfp418	20.0115598	18.67745581	18.76083731	18.95831981	24.32777858	31.78306556	19.47070683	25.94091085	28.19810699	28.58794257	19.29686123	21.5855027
Taar9	30.0173397	22.23506644	16.25939234	32.65043967	25.89731268	37.66881844	34.61458992	17.78805315	17.28271073	26.30090716	32.87613395	30.12976419
Naxe	78.61684206	65.81579667	45.02600954	43.18283956	54.93369356	44.7317219	58.41212049	63.7405238	41.8423523	65.18050905	51.45829662	54.41345473
Arhgap21	54.31709088	75.5992259	68.7897368	48.44903951	43.1621878	57.68037824	54.08529675	56.32883498	60.94429575	49.17126122	62.89347365	62.95771622
Olfr164	30.0173397	33.79730099	32.51878467	41.07635958	34.52975024	69.451884	35.69629585	34.09376854	40.02311959	50.31477892	38.59372247	39.12372365
Zfp871	24.29975118	36.46550896	35.02022965	43.18283956	42.37742075	37.66881844	47.59506114	42.24662624	38.20388689	41.73839615	28.58794257	41.82191149
Eif1b	85.7638277	90.71907108	78.7955167	71.62031927	61.99659702	63.56613112	73.55600358	77.08156366	70.95007564	73.18513297	78.61684206	80.94563513
Rapsn	24.29975118	27.57148239	22.51300477	30.54395969	23.54301153	29.42876441	28.12435431	19.27039092	28.19810699	18.86804209	19.29686123	24.28369054
Bdp1	22.87035405	26.68207973	16.25939234	30.54395969	30.60591498	24.7201621	25.96094244	32.61143078	21.83079251	28.58794257	26.44384687	24.73338851
H1f1	17.15276554	16.00924784	16.25939234	12.63887987	22.75824448	17.65725864	12.98047122	27.42324861	20.92117615	26.30090716	22.87035405	20.23640878
Gal	17.15276554	13.34103986	17.51011482	25.27775974	24.32777858	23.54301153	20.55241276	19.27039092	25.46925792	29.15970142	22.15565549	22.48489865
Ikbkb	21.44095693	28.46088504	21.26228228	16.85183983	28.25161383	28.25161383	38.94141366	25.19974197	37.29427053	28.01618372	28.58794257	23.38429459
Cyp26a1	18.58216267	26.68207973	40.02311959	29.4907197	22.75824448	17.65725864	25.96094244	25.94091085	28.19810699	28.01618372	27.15854544	17.98791892
Atrn	14.29397128	27.57148239	36.27095213	30.54395969	27.46684678	27.07446326	34.61458992	25.94091085	32.74618876	28.58794257	36.44962677	28.3309723
Pfkfb4	37.16432534	33.79730099	45.02600954	21.06479979	24.32777858	28.25161383	25.96094244	39.28195071	30.92695605	34.87728993	33.59083252	37.32493176
Slc9a7	18.58216267	25.79267707	27.51589472	30.54395969	18.83440922	23.54301153	30.28776618	29.64675526	26.37887428	26.87266601	20.0115598	34.17704595
Sall2	20.0115598	24.01387176	33.76950716	28.43747971	38.45358549	28.25161383	34.61458992	35.57610631	24.55964157	26.87266601	22.87035405	25.18308649
Map3k3	18.58216267	40.91252225	23.76372726	23.17127977	18.04964217	35.31451729	33.53288398	32.61143078	32.74618876	29.73146027	27.15854544	30.57946216
Olfr813	25.72914831	26.68207973	22.51300477	33.70367966	26.68207973	29.42876441	23.79753057	24.45857309	25.46925792	29.73146027	30.73203826	26.98187838
Olfr1109	21.44095693	17.78805315	21.26228228	15.79859984	16.48010807	21.18871037	23.79753057	18.52922203	28.19810699	25.15738946	16.43806698	16.18912703
Gkn2	21.44095693	20.45626113	25.01444975	21.06479979	28.25161383	25.89731268	17.30729496	11.11753322	27.28849063	19.43980095	16.43806698	20.68610676
Kcna4	30.0173397	15.11984518	22.51300477	29.4907197	15.69534102	22.36586095	19.47070683	28.16441749	23.65002521	17.15276554	18.58216267	23.38429459
Olfr44	15.72336841	19.56685847	16.25939234	18.95831981	21.97347742	17.65725864	17.30729496	26.68207973	20.0115598	24.01387176	23.58505262	25.63278446
Plin4	24.29975118	24.01387176	37.52167462	17.90507982	18.83440922	23.54301153	19.47070683	17.04688427	19.10194344	25.72914831	30.0173397	40.02311959
Prrc2b	135.7927272	160.981881	141.3316411	129.5485187	138.119001	129.4865634	120.0693588	162.315985	118.2501261	107.4906641	123.6428516	140.3057676
Slc51b	28.58794257	18.67745581	22.51300477	22.11803978	20.40394332	18.83440922	20.55241276	21.49389756	20.92117615	26.87266601	20.72625836	21.13580473
Sptbn2	172.9570525	201.8944033	207.6199329	258.0437974	202.4698991	209.5328026	230.4033642	223.0918333	220.1271578	136.6503655	177.2452439	206.4113696
Serpinb3d	27.15854544	30.23969036	28.76661721	41.07635958	35.31451729	34.13736671	32.45117805	30.38792414	27.28849063	28.01618372	22.15565549	35.52613986
Orai2	22.87035405	29.3502877	48.77817701	29.4907197	44.7317219	41.20027017	28.12435431	29.64675526	29.10772334	36.02080763	26.44384687	32.37825405
Scgb2b26	25.72914831	22.23506644	25.01444975	18.95831981	29.03638088	25.89731268	29.20606024	20.75272868	30.92695605	29.15970142	34.30553108	22.48489865
Orc4	38.59372247	33.79730099	41.27384208	41.07635958	40.80788665	29.42876441	46.5133552	43.728964	47.30005043	43.4536727	45.74070811	36.87523378
Fbln1	15.72336841	24.01387176	15.00866985	20.0115598	23.54301153	11.77150576	23.79753057	20.75272868	21.83079251	29.15970142	18.58216267	20.23640878
Fam181a	17.15276554	25.79267707	27.51589472	16.85183983	22.75824448	21.18871037	17.30729496	22.23506644	30.0173397	27.44442486	19.29686123	21.5855027
Pptc7	62.89347365	56.03236743	73.79262675	54.76847945	47.08602305	70.62903458	61.65723829	43.728964	55.48659762	44.59719041	50.74359806	51.71526689
Rfk	31.44673682	35.57610631	41.27384208	40.02311959	37.66881844	41.20027017	43.2682374	36.31727519	40.93273595	52.03005547	42.88191385	41.82191149
Rab5a	32.87613395	38.24431428	40.02311959	57.92819941	35.31451729	34.13736671	42.18653146	45.95247065	43.66158501	39.45136074	40.02311959	48.11768311
Mlkl	27.15854544	36.46550896	38.77239711	31.59719968	46.301256	40.02311959	24.8792365	40.02311959	46.39043408	48.02774351	40.02311959	44.9697973
Gm7247	24.29975118	27.57148239	15.00866985	14.74535985	16.48010807	23.54301153	24.8792365	22.97623532	20.0115598	29.15970142	32.16143539	26.08248243
Atf6	35.73492821	38.24431428	61.28540188	56.87495942	40.02311959	45.90887248	55.16700268	39.28195071	48.20966678	45.16894926	59.31998083	44.52009932
3110082J24Rik	22.87035405	24.90327441	31.26806218	29.4907197	32.96021614	27.07446326	28.12435431	34.09376854	28.19810699	22.87035405	28.58794257	21.13580473
